Date,EUR,JPY,GBP,AUD,CAD,CHF,CNY,SEK,NZD,MXN,INR
10-04-1996,0.7881,108.37,0.6599,1.2684,1.3563,1.2153,8.3318,6.6978,1.4678,7.4905,34.15
09-04-1996,0.7868,108.33,0.6566,1.272,1.3586,1.2113,8.3315,6.7332,1.4647,7.525,34.125
08-04-1996,0.78556,107.75,0.65612,1.27336,1.358,1.1955,8.3312,6.6645,1.4672,7.5685,34.1
07-04-1996,0.78432,107.72,0.65564,1.27472,1.357333333,1.195233333,8.331166667,6.662333333,1.4663,7.554,34.10833333
06-04-1996,0.78308,107.69,0.65516,1.27608,1.356666667,1.194966667,8.331133333,6.660166667,1.4654,7.5395,34.11666667
05-04-1996,0.78184,107.66,0.65468,1.27744,1.356,1.1947,8.3311,6.658,1.4645,7.525,34.125
04-04-1996,0.7806,107.04,0.6542,1.2788,1.3577,1.1927,8.3325,6.6563,1.4666,7.511,34.15
03-04-1996,0.7813,106.98,0.6555,1.2799,1.3577,1.1965,8.3338,6.6495,1.467,7.5275,34.05
02-04-1996,0.7813,107.57,0.656,1.2777,1.355,1.1953,8.3339,6.6365,1.4623,7.501,34.25
01-04-1996,0.7836,107.62,0.6559,1.273,1.3544,1.1951,8.3339,6.652,1.4567,7.505,34.05
31-03-1996,0.782633333,107.4766667,0.655666667,1.274933333,1.356,1.193233333,8.333866667,6.663633333,1.460766667,7.513,34.06666667
30-03-1996,0.781666667,107.3333333,0.655433333,1.276866667,1.3576,1.191366667,8.333833333,6.675266667,1.464833333,7.521,34.08333333
29-03-1996,0.7807,107.19,0.6552,1.2788,1.3592,1.1895,8.3338,6.6869,1.4689,7.529,34.1
28-03-1996,0.7801,106.25,0.6563,1.2788,1.3638,1.1896,8.3355,6.6525,1.4753,7.547,34.05
27-03-1996,0.7851,106.61,0.6584,1.284,1.3632,1.1985,8.3333,6.6498,1.4609,7.54,34.1
26-03-1996,0.7811,106.44,0.6567,1.2934,1.3617,1.1928,8.3342,6.6441,1.4637,7.543,34.105
25-03-1996,0.781,106.17,0.6566,1.2926,1.3628,1.192,8.3349,6.6314,1.4566,7.546,34.5
24-03-1996,0.781166667,106.3966667,0.654833333,1.290833333,1.362666667,1.1925,8.334366667,6.6311,1.456266667,7.547333333,34.53333333
23-03-1996,0.781333333,106.6233333,0.653066667,1.289066667,1.362533333,1.193,8.333833333,6.6308,1.455933333,7.548666667,34.56666667
22-03-1996,0.7815,106.85,0.6513,1.2873,1.3624,1.1935,8.3333,6.6305,1.4556,7.55,34.6
21-03-1996,0.7818,106.85,0.6507,1.2853,1.3619,1.197,8.3318,6.661,1.4559,7.545,34.75
20-03-1996,0.7805,106.43,0.6504,1.2892,1.3598,1.1923,8.332,6.6113,1.4554,7.5525,35.25
19-03-1996,0.7801,106.16,0.6524,1.2924,1.3584,1.1902,8.333,6.6546,1.4669,7.51,35.1
18-03-1996,0.7816,106.09,0.6529,1.2917,1.3588,1.1917,8.3327,6.7287,1.4667,7.535,35
17-03-1996,0.781233333,105.9933333,0.653633333,1.292133333,1.3604,1.189966667,8.332366667,6.740866667,1.4661,7.546666667,34.75
16-03-1996,0.780866667,105.8966667,0.654366667,1.292566667,1.362,1.188233333,8.332033333,6.753033333,1.4655,7.558333333,34.5
15-03-1996,0.7805,105.8,0.6551,1.293,1.3636,1.1865,8.3317,6.7652,1.4649,7.57,34.25
14-03-1996,0.7798,105.56,0.6551,1.2919,1.3683,1.1875,8.3333,6.7622,1.4516,7.567,34.05
13-03-1996,0.7796,105.15,0.6562,1.292,1.3685,1.188,8.3348,6.7545,1.4633,7.577,34.05
12-03-1996,0.7817,105.3,0.6572,1.2985,1.369,1.1932,8.3299,6.7845,1.4634,7.605,34.1
11-03-1996,0.7844,105.44,0.6562,1.3017,1.3657,1.2018,8.3263,6.8317,1.4731,7.605,34.1
10-03-1996,0.7845,105.5433333,0.656266667,1.3018,1.366566667,1.2021,8.3255,6.827966667,1.475466667,7.606666667,34.11
09-03-1996,0.7846,105.6466667,0.656333333,1.3019,1.367433333,1.2024,8.3247,6.824233333,1.477833333,7.608333333,34.12
08-03-1996,0.7847,105.75,0.6564,1.302,1.3683,1.2027,8.3239,6.8205,1.4802,7.61,34.13
07-03-1996,0.7808,105.35,0.6536,1.3112,1.3721,1.1995,8.3229,6.7724,1.4852,7.56,34.125
06-03-1996,0.7804,105.43,0.6539,1.3104,1.3685,1.2014,8.3223,6.8163,1.4809,7.575,34.07
05-03-1996,0.78,105.23,0.654,1.3166,1.3727,1.199,8.321,6.8355,1.481,7.5825,33.825
04-03-1996,0.7809,105.3,0.6546,1.3159,1.3718,1.2025,8.3208,6.8137,1.4857,7.567,34.35
03-03-1996,0.7813,105.3166667,0.654533333,1.315033333,1.371666667,1.203,8.3209,6.7938,1.485433333,7.568,34.36666667
02-03-1996,0.7817,105.3333333,0.654466667,1.314166667,1.371533333,1.2035,8.321,6.7739,1.485166667,7.569,34.38333333
01-03-1996,0.7821,105.35,0.6544,1.3133,1.3714,1.204,8.3211,6.754,1.4849,7.57,34.4
29-02-1996,0.7795,105.28,0.6531,1.3084,1.3701,1.202,8.3211,6.7755,1.4853,7.61,34.685
28-02-1996,0.7752,104.59,0.6521,1.3112,1.3763,1.1953,8.3207,6.7507,1.4919,7.57,35.2
27-02-1996,0.7711,104.34,0.6495,1.3179,1.3746,1.182,8.3196,6.6785,1.4854,7.54,35.55
26-02-1996,0.7716,104.34,0.6491,1.3215,1.374,1.1795,8.3169,6.7505,1.4791,7.545,35.895
25-02-1996,0.771633333,104.51,0.648966667,1.321333333,1.374733333,1.178333333,8.316333333,6.7338,1.4788,7.545,36.015
24-02-1996,0.771666667,104.68,0.648833333,1.321166667,1.375466667,1.177166667,8.315766667,6.7171,1.4785,7.545,36.135
23-02-1996,0.7717,104.85,0.6487,1.321,1.3762,1.176,8.3152,6.7004,1.4782,7.545,36.255
22-02-1996,0.7732,105.03,0.6477,1.3256,1.3744,1.179,8.3152,6.7343,1.4842,7.545,36.565
21-02-1996,0.7729,104.9,0.6475,1.3313,1.3773,1.183,8.3152,6.7445,1.4794,7.53,36.58
20-02-1996,0.7741,105.65,0.6474,1.326,1.3822,1.1788,8.3152,6.8119,1.476,7.55,36.545
19-02-1996,0.7715,104.06,0.6465,1.3261,1.3853,1.1772,8.3152,6.8927,1.4678,7.5475,36.57
18-02-1996,0.7738,104.44,0.646133333,1.325233333,1.3839,1.179633333,8.314666667,6.893633333,1.470166667,7.546666667,36.54666667
17-02-1996,0.7761,104.82,0.645766667,1.324366667,1.3825,1.182066667,8.314133333,6.894566667,1.472533333,7.545833333,36.52333333
16-02-1996,0.7784,105.2,0.6454,1.3235,1.3811,1.1845,8.3136,6.8955,1.4749,7.545,36.5
15-02-1996,0.783,105.53,0.6505,1.3241,1.3801,1.1975,8.3112,6.9375,1.4784,7.538,36.505
14-02-1996,0.7818,106.27,0.6492,1.3234,1.3803,1.195,8.31,6.9552,1.4814,7.5,36.495
13-02-1996,0.7846,106.78,0.6513,1.3271,1.3725,1.2032,8.3104,6.9414,1.4854,7.545,36.735
12-02-1996,0.7839,106.87,0.654,1.3257,1.3712,1.2065,8.3092,6.965,1.4856,7.52,36.945
11-02-1996,0.784333333,106.9233333,0.653733333,1.325233333,1.371266667,1.206833333,8.309266667,6.964833333,1.484433333,7.51,36.93
10-02-1996,0.784766667,106.9766667,0.653466667,1.324766667,1.371333333,1.207166667,8.309333333,6.964666667,1.483266667,7.5,36.915
09-02-1996,0.7852,107.03,0.6532,1.3243,1.3714,1.2075,8.3094,6.9645,1.4821,7.49,36.9
08-02-1996,0.7855,107.07,0.6506,1.3197,1.3716,1.2045,8.31,6.9925,1.4822,7.475,37.1
07-02-1996,0.7857,106.09,0.6503,1.3271,1.3668,1.2072,8.3111,7.0204,1.4858,7.47,37.25
06-02-1996,0.7829,105.15,0.6489,1.3263,1.3723,1.1985,8.312,7.0125,1.4805,7.445,37.7
05-02-1996,0.7819,105.22,0.6513,1.3237,1.3784,1.1975,8.3131,6.931,1.4776,7.4125,37.9
04-02-1996,0.784433333,105.63,0.6533,1.3233,1.3776,1.203133333,8.312966667,6.934833333,1.477733333,7.408333333,37.51666667
03-02-1996,0.786966667,106.04,0.6553,1.3229,1.3768,1.208766667,8.312833333,6.938666667,1.477866667,7.404166667,37.13333333
02-02-1996,0.7895,106.45,0.6573,1.3225,1.376,1.2144,8.3127,6.9425,1.478,7.4,36.75
01-02-1996,0.7913,106.73,0.6593,1.3371,1.3731,1.2147,8.3132,6.9365,1.4796,7.41,36.585
31-01-1996,0.7917,107.1,0.6615,1.3413,1.3735,1.2132,8.3138,6.9481,1.4874,7.37,36.45
30-01-1996,0.7939,107.25,0.6646,1.3476,1.3773,1.217,8.3147,6.9688,1.4961,7.39,36.1
29-01-1996,0.7925,106.78,0.6637,1.3508,1.3784,1.2064,8.315,6.9851,1.4976,7.38,35.95
28-01-1996,0.793666667,106.7366667,0.664366667,1.352166667,1.3795,1.207933333,8.315233333,6.9774,1.498666667,7.393333333,35.95666667
27-01-1996,0.794833333,106.6933333,0.665033333,1.353533333,1.3806,1.209466667,8.315466667,6.9697,1.499733333,7.406666667,35.96333333
26-01-1996,0.796,106.65,0.6657,1.3549,1.3817,1.211,8.3157,6.962,1.5008,7.42,35.97
25-01-1996,0.79,106.91,0.6616,1.3556,1.3792,1.1975,8.3167,6.936,1.4982,7.395,36.01
24-01-1996,0.7883,107,0.6614,1.3565,1.3712,1.1922,8.3163,6.8693,1.5036,7.4,35.825
23-01-1996,0.7859,105.87,0.6605,1.3599,1.3681,1.1887,8.317,6.8695,1.511,7.425,35.745
22-01-1996,0.7844,105.75,0.6609,1.3647,1.3693,1.184,8.3174,6.8535,1.5055,7.335,35.825
21-01-1996,0.7847,105.6133333,0.661533333,1.363,1.3682,1.186766667,8.317533333,6.811566667,1.505366667,7.36,35.84833333
20-01-1996,0.785,105.4766667,0.662166667,1.3613,1.3671,1.189533333,8.317666667,6.769633333,1.505233333,7.385,35.87166667
19-01-1996,0.7853,105.34,0.6628,1.3596,1.366,1.1923,8.3178,6.7277,1.5051,7.41,35.895
18-01-1996,0.7803,105.57,0.6584,1.3533,1.3636,1.1885,8.3191,6.714,1.5098,7.457,35.885
17-01-1996,0.7778,105.72,0.6554,1.3501,1.3645,1.1894,8.3202,6.685,1.5098,7.48,35.845
16-01-1996,0.7749,105.98,0.6507,1.3443,1.3683,1.1803,8.3204,6.6525,1.5097,7.52,35.895
15-01-1996,0.7676,105.28,0.6473,1.3469,1.3628,1.1665,8.3206,6.5983,1.5108,7.522,35.825
14-01-1996,0.766833333,105.27,0.647066667,1.345566667,1.362866667,1.165333333,8.320533333,6.598,1.510566667,7.519666667,35.80166667
13-01-1996,0.766066667,105.26,0.646833333,1.344233333,1.362933333,1.164166667,8.320466667,6.5977,1.510333333,7.517333333,35.77833333
12-01-1996,0.7653,105.25,0.6466,1.3429,1.363,1.163,8.3204,6.5974,1.5101,7.515,35.755
11-01-1996,0.7625,104.82,0.6474,1.3415,1.3626,1.162,8.3204,6.577,1.5175,7.515,35.795
10-01-1996,0.7611,104.82,0.6469,1.3401,1.3651,1.1605,8.3208,6.57,1.5205,7.51,35.75
09-01-1996,0.7629,104.43,0.6462,1.3441,1.3615,1.162,8.3214,6.5785,1.5199,7.49,35.855
08-01-1996,0.764,105.18,0.6449,1.3391,1.3639,1.1622,8.3215,6.6113,1.5174,7.515,35.8
07-01-1996,0.764,105.2566667,0.644633333,1.3395,1.362066667,1.161966667,8.321133333,6.615166667,1.518966667,7.533333333,35.67333333
06-01-1996,0.764,105.3333333,0.644366667,1.3399,1.360233333,1.161733333,8.320766667,6.619033333,1.520533333,7.551666667,35.54666667
05-01-1996,0.764,105.41,0.6441,1.3403,1.3584,1.1615,8.3204,6.6229,1.5221,7.57,35.42
04-01-1996,0.7693,105.29,0.645,1.3478,1.3552,1.1625,8.3203,6.605,1.5271,7.545,35.3
03-01-1996,0.7672,104.9,0.6448,1.3367,1.3533,1.165,8.3191,6.622,1.5282,7.575,35.21
02-01-1996,0.7643,103.94,0.6429,1.3441,1.3557,1.159,8.318,6.624,1.5305,7.655,35.2
01-01-1996,0.7599,103.805,0.643425,1.34415,1.35785,1.15775,8.31785,6.627675,1.53025,7.665,35.19125
31-12-1995,0.7555,103.67,0.64395,1.3442,1.36,1.1565,8.3177,6.63135,1.53,7.675,35.1825
30-12-1995,0.7511,103.535,0.644475,1.34425,1.36215,1.15525,8.31755,6.635025,1.52975,7.685,35.17375
29-12-1995,0.7467,103.4,0.645,1.3443,1.3643,1.154,8.3174,6.6387,1.5295,7.695,35.165
28-12-1995,0.747,102.7,0.6422,1.3417,1.3615,1.1565,8.3179,6.6877,1.5281,7.71,35.13
27-12-1995,0.7467,102.86,0.6409,1.3364,1.3578,1.157,8.3179,6.6536,1.5284,7.63,35.055
26-12-1995,0.74768,102.32,0.64246,1.33936,1.3603,1.1524,8.3179,6.627,1.5325,7.59,35.002
25-12-1995,0.74866,102.45,0.64402,1.34232,1.3625,1.1593,8.318,6.6302,1.5353,7.575,34.955
24-12-1995,0.74964,102.3966667,0.64558,1.34528,1.3625,1.158633333,8.3178,6.630733333,1.535333333,7.575,34.96233333
23-12-1995,0.75062,102.3433333,0.64714,1.34824,1.3625,1.157966667,8.3176,6.631266667,1.535366667,7.575,34.96966667
22-12-1995,0.7516,102.29,0.6487,1.3512,1.3625,1.1573,8.3174,6.6318,1.5354,7.575,34.977
21-12-1995,0.7517,101.83,0.6497,1.3472,1.3634,1.157,8.3173,6.6553,1.5328,7.575,34.98
20-12-1995,0.7536,101.75,0.6502,1.3493,1.3676,1.1548,8.3174,6.6425,1.5328,7.535,34.97
19-12-1995,0.751,101.97,0.6479,1.3495,1.3738,1.1565,8.3176,6.6265,1.5319,7.635,34.97
18-12-1995,0.7496,101.46,0.65,1.3495,1.3775,1.1455,8.318,6.5913,1.5307,7.73,34.98
17-12-1995,0.751033333,101.6566667,0.649866667,1.3489,1.375833333,1.1515,8.3177,6.601066667,1.531633333,7.74,34.97166667
16-12-1995,0.752466667,101.8533333,0.649733333,1.3483,1.374166667,1.1575,8.3174,6.610833333,1.532566667,7.75,34.96333333
15-12-1995,0.7539,102.05,0.6496,1.3477,1.3725,1.1635,8.3171,6.6206,1.5335,7.76,34.955
14-12-1995,0.7543,101.55,0.6496,1.3512,1.3744,1.163,8.3154,6.6525,1.5316,7.78,34.965
13-12-1995,0.7581,101.68,0.6524,1.3426,1.3767,1.1755,8.3146,6.7123,1.5473,7.76,34.95
12-12-1995,0.757,101.81,0.653,1.3506,1.3773,1.1745,8.3148,6.7172,1.5482,7.745,34.855
11-12-1995,0.7549,101.12,0.6519,1.3581,1.3817,1.169,8.3147,6.7508,1.547,7.75,34.828
10-12-1995,0.755233333,101.1566667,0.6528,1.357933333,1.380233333,1.168933333,8.3144,6.723366667,1.5482,7.741666667,34.85366667
09-12-1995,0.755566667,101.1933333,0.6537,1.357766667,1.378766667,1.168866667,8.3141,6.695933333,1.5494,7.733333333,34.87933333
08-12-1995,0.7559,101.23,0.6546,1.3576,1.3773,1.1688,8.3138,6.6685,1.5506,7.725,34.905
07-12-1995,0.753,101.43,0.6503,1.3526,1.3687,1.1709,8.3135,6.6616,1.5442,7.715,34.83
06-12-1995,0.7535,101.56,0.6491,1.3514,1.3653,1.1698,8.3133,6.568,1.5451,7.665,34.83
05-12-1995,0.7519,101.3,0.6492,1.3557,1.366,1.1655,8.3132,6.5095,1.5463,7.66,34.86
04-12-1995,0.7543,101.31,0.6521,1.3524,1.3683,1.1679,8.3131,6.5889,1.5427,7.605,34.905
03-12-1995,0.754833333,101.2566667,0.652466667,1.352666667,1.3673,1.170866667,8.312966667,6.5731,1.541933333,7.588333333,34.905
02-12-1995,0.755366667,101.2033333,0.652833333,1.352933333,1.3663,1.173833333,8.312833333,6.5573,1.541166667,7.571666667,34.905
01-12-1995,0.7559,101.15,0.6532,1.3532,1.3653,1.1768,8.3127,6.5415,1.5404,7.555,34.905
30-11-1995,0.7551,102.18,0.654,1.345,1.3598,1.1765,8.3116,6.558,1.5314,7.54,34.895
29-11-1995,0.751,101.55,0.6519,1.3355,1.3582,1.165,8.3116,6.5149,1.527,7.47,34.9
28-11-1995,0.7492,101.22,0.6465,1.3358,1.3559,1.157,8.3116,6.5095,1.5249,7.62,34.905
27-11-1995,0.75,101.73,0.6446,1.3508,1.3525,1.1578,8.3114,6.5236,1.5361,7.665,34.915
26-11-1995,0.7473,101.6533333,0.643333333,1.352266667,1.352833333,1.153533333,8.311666667,6.523033333,1.535533333,7.665,34.895
25-11-1995,0.7446,101.5766667,0.642066667,1.353733333,1.353166667,1.149266667,8.311933333,6.522466667,1.534966667,7.665,34.875
24-11-1995,0.7419,101.5,0.6408,1.3552,1.3535,1.145,8.3122,6.5219,1.5344,7.665,34.855
23-11-1995,0.7411,100.71,0.6398,1.3524,1.3533,1.1382,8.3126,6.5325,1.5333,7.62,34.82
22-11-1995,0.7389,100.9,0.6406,1.3492,1.3535,1.1367,8.3128,6.5166,1.533,7.655,34.815
21-11-1995,0.7386,101.53,0.6414,1.3414,1.3529,1.1374,8.3129,6.5296,1.53,7.735,34.8
20-11-1995,0.7411,101.18,0.6468,1.3435,1.3514,1.1365,8.313,6.5477,1.5373,7.7,34.795
19-11-1995,0.739866667,101.5033333,0.646033333,1.3452,1.351833333,1.137133333,8.313066667,6.552633333,1.5392,7.685,34.76
18-11-1995,0.738633333,101.8266667,0.645266667,1.3469,1.352266667,1.137766667,8.313133333,6.557566667,1.5411,7.67,34.725
17-11-1995,0.7374,102.15,0.6445,1.3486,1.3527,1.1384,8.3132,6.5625,1.543,7.655,34.69
16-11-1995,0.7396,102.06,0.643,1.3523,1.3546,1.1385,8.3135,6.5976,1.5444,7.74,34.78
15-11-1995,0.7373,101.48,0.6421,1.3596,1.3541,1.138,8.3131,6.6425,1.5442,7.91,34.555
14-11-1995,0.7418,101.68,0.6392,1.3488,1.3529,1.1412,8.3136,6.6677,1.5373,7.8,34.57
13-11-1995,0.7449,101.82,0.6416,1.3526,1.3504,1.1435,8.3139,6.6681,1.5356,7.77,34.545
12-11-1995,0.743733333,101.4966667,0.6393,1.353233333,1.3506,1.142,8.313933333,6.6646,1.534433333,7.696666667,34.53833333
11-11-1995,0.742566667,101.1733333,0.637,1.353866667,1.3508,1.1405,8.313966667,6.6611,1.533266667,7.623333333,34.53166667
10-11-1995,0.7414,100.85,0.6347,1.3545,1.351,1.139,8.314,6.6576,1.5321,7.55,34.525
09-11-1995,0.7427,100.42,0.6334,1.3569,1.352,1.137,8.3146,6.648,1.5354,7.55,34.505
08-11-1995,0.7429,102.58,0.6329,1.3335,1.3535,1.147,8.3148,6.6875,1.5295,7.775,34.3
07-11-1995,0.7432,103,0.6336,1.3307,1.3575,1.139,8.3149,6.6825,1.5298,7.465,34.55
06-11-1995,0.7428,103.35,0.633,1.325,1.3512,1.1378,8.3147,6.68,1.5249,7.405,34.735
05-11-1995,0.7428,103.5166667,0.632966667,1.3232,1.349966667,1.138533333,8.3147,6.664333333,1.525966667,7.395,34.70666667
04-11-1995,0.7428,103.6833333,0.632933333,1.3214,1.348733333,1.139266667,8.3147,6.648666667,1.527033333,7.385,34.67833333
03-11-1995,0.7428,103.85,0.6329,1.3196,1.3475,1.14,8.3147,6.633,1.5281,7.375,34.65
02-11-1995,0.7446,104.05,0.6326,1.3182,1.3445,1.146,8.3148,6.6515,1.5225,7.315,34.425
01-11-1995,0.7439,103.22,0.6335,1.3156,1.349,1.1395,8.3146,6.6136,1.5258,7.285,34.5
31-10-1995,0.7403,102.03,0.6326,1.3132,1.3445,1.1365,8.3149,6.6295,1.5154,7.075,34.2
30-10-1995,0.7399,101.96,0.6343,1.3125,1.361,1.1373,8.3149,6.6352,1.5145,6.925,34.8
29-10-1995,0.7392,101.9166667,0.633833333,1.316866667,1.361833333,1.137366667,8.314733333,6.637866667,1.5171,6.971666667,35.01666667
28-10-1995,0.7385,101.8733333,0.633366667,1.321233333,1.362666667,1.137433333,8.314566667,6.640533333,1.5197,7.018333333,35.23333333
27-10-1995,0.7378,101.83,0.6329,1.3256,1.3635,1.1375,8.3144,6.6432,1.5223,7.065,35.45
26-10-1995,0.7409,101.38,0.6353,1.3236,1.3705,1.1305,8.3143,6.612,1.5221,7.235,35.55
25-10-1995,0.7378,101.12,0.6331,1.3353,1.365,1.1325,8.3137,6.613,1.5249,6.7895,35.55
24-10-1995,0.7349,100.47,0.6322,1.3396,1.3675,1.1362,8.3136,6.6268,1.5168,6.745,35.55
23-10-1995,0.7349,99.94,0.6326,1.3364,1.3733,1.129,8.3139,6.6981,1.5124,6.764,35.55
22-10-1995,0.7362,100.06,0.633266667,1.3352,1.367533333,1.133,8.314066667,6.697833333,1.513,6.727666667,35.55833333
21-10-1995,0.7375,100.18,0.633933333,1.334,1.361766667,1.137,8.314233333,6.697566667,1.5136,6.691333333,35.56666667
20-10-1995,0.7388,100.3,0.6346,1.3328,1.356,1.141,8.3144,6.6973,1.5142,6.655,35.575
19-10-1995,0.7447,100.32,0.6364,1.3289,1.3417,1.1483,8.3142,6.7506,1.5195,6.67,35.065
18-10-1995,0.7493,100.75,0.6371,1.3254,1.3397,1.1565,8.3141,6.8549,1.5202,6.68,34.885
17-10-1995,0.7463,100.32,0.6354,1.3207,1.338,1.147,8.3148,6.898,1.5193,6.7445,34.775
16-10-1995,0.747,100.68,0.6345,1.3219,1.3355,1.155,8.3148,6.9565,1.5138,6.74,34.5
15-10-1995,0.748266667,100.7766667,0.635,1.320433333,1.336733333,1.154833333,8.3146,6.9527,1.512866667,6.745,34.41666667
14-10-1995,0.749533333,100.8733333,0.6355,1.318966667,1.337966667,1.154666667,8.3144,6.9489,1.511933333,6.75,34.33333333
13-10-1995,0.7508,100.97,0.636,1.3175,1.3392,1.1545,8.3142,6.9451,1.511,6.755,34.25
12-10-1995,0.7476,100.16,0.6363,1.318,1.3384,1.1483,8.3144,6.9286,1.511,6.705,33.955
11-10-1995,0.7496,101.07,0.6355,1.3098,1.3358,1.157,8.315,6.959,1.5147,6.745,33.86
10-10-1995,0.7477,100.91,0.6339,1.3193,1.335,1.148,8.3158,6.964,1.5145,6.74,33.875
09-10-1995,0.7449,100.45,0.631,1.3101,1.3355,1.1418,8.3167,6.9611,1.5078,6.655,33.855
08-10-1995,0.747366667,100.45,0.631466667,1.311233333,1.334333333,1.143133333,8.316933333,6.971066667,1.5085,6.618333333,33.87
07-10-1995,0.749833333,100.45,0.631933333,1.312366667,1.333166667,1.144466667,8.317166667,6.981033333,1.5092,6.581666667,33.885
06-10-1995,0.7523,100.45,0.6324,1.3135,1.332,1.1458,8.3174,6.991,1.5099,6.545,33.9
05-10-1995,0.7513,99.66,0.6319,1.3156,1.336,1.1415,8.318,6.9716,1.5145,6.537,33.895
04-10-1995,0.7532,100.85,0.6322,1.3084,1.333,1.1535,8.3185,6.9673,1.5177,6.53,33.805
03-10-1995,0.7548,101.57,0.6327,1.306,1.3302,1.16,8.3185,7.0027,1.5225,6.54,33.825
02-10-1995,0.7496,100.34,0.6295,1.3115,1.338,1.15,8.3185,6.9819,1.5179,6.485,33.855
01-10-1995,0.749166667,100.1766667,0.6303,1.315966667,1.339266667,1.151433333,8.3185,6.9669,1.5182,6.4525,33.87833333
30-09-1995,0.748733333,100.0133333,0.6311,1.320433333,1.340533333,1.152866667,8.3185,6.9519,1.5185,6.42,33.90166667
29-09-1995,0.7483,99.85,0.6319,1.3249,1.3418,1.1543,8.3185,6.9369,1.5188,6.3875,33.925
28-09-1995,0.7466,99.16,0.6321,1.3282,1.3495,1.1427,8.3189,6.9459,1.526,6.385,33.975
27-09-1995,0.7488,100.45,0.6365,1.3355,1.351,1.1522,8.319,7.0099,1.5246,6.445,33.88
26-09-1995,0.7547,100.96,0.6373,1.3353,1.3458,1.1625,8.3192,7.0006,1.5195,6.3975,33.895
25-09-1995,0.7509,100.55,0.6362,1.3369,1.345,1.1565,8.3194,7.0121,1.5145,6.3925,33.975
24-09-1995,0.749466667,100.39,0.635066667,1.3372,1.346833333,1.153166667,8.3194,7.030766667,1.512133333,6.380833333,33.915
23-09-1995,0.748033333,100.23,0.633933333,1.3375,1.348666667,1.149833333,8.3194,7.049433333,1.509766667,6.369166667,33.855
22-09-1995,0.7466,100.07,0.6328,1.3378,1.3505,1.1465,8.3194,7.0681,1.5074,6.3575,33.795
21-09-1995,0.755,99.05,0.638,1.3256,1.3515,1.1395,8.3194,7.0555,1.5058,6.3195,33.765
20-09-1995,0.7669,102.53,0.6443,1.3219,1.3569,1.1715,8.3198,7.1107,1.5124,6.315,33.815
19-09-1995,0.7747,104.5,0.6471,1.3146,1.3595,1.2032,8.3192,7.1105,1.5186,6.3,33.865
18-09-1995,0.7748,103.12,0.6473,1.3217,1.3595,1.206,8.3197,7.1651,1.5249,6.2825,33.755
17-09-1995,0.774866667,103.4633333,0.646266667,1.319733333,1.361666667,1.2065,8.3196,7.1634,1.523033333,6.279166667,33.75333333
16-09-1995,0.774933333,103.8066667,0.645233333,1.317766667,1.363833333,1.207,8.3195,7.1617,1.521166667,6.275833333,33.75166667
15-09-1995,0.775,104.15,0.6442,1.3158,1.366,1.2075,8.3194,7.16,1.5193,6.2725,33.75
14-09-1995,0.7755,102.32,0.6461,1.3123,1.3665,1.2128,8.319,7.157,1.5207,6.2725,33.95
13-09-1995,0.7763,102.69,0.6456,1.3106,1.3587,1.2185,8.3184,7.1325,1.5239,6.27,32.875
12-09-1995,0.7679,101.1,0.6437,1.3151,1.3474,1.204,8.318,7.0781,1.5295,6.282,32.695
11-09-1995,0.768,100,0.6457,1.3294,1.3445,1.21,8.3177,7.108,1.5347,6.2825,32.45
10-09-1995,0.7692,99.90666667,0.6458,1.3293,1.3422,1.2114,8.3175,7.1264,1.535166667,6.283333333,32.38166667
09-09-1995,0.7704,99.81333333,0.6459,1.3292,1.3399,1.2128,8.3173,7.1448,1.535633333,6.284166667,32.31333333
08-09-1995,0.7716,99.72,0.646,1.3291,1.3376,1.2142,8.3171,7.1632,1.5361,6.285,32.245
07-09-1995,0.7699,99.07,0.6445,1.3307,1.3423,1.2166,8.3175,7.257,1.5344,6.265,32.195
06-09-1995,0.7718,98.9,0.646,1.3305,1.3365,1.2125,8.3178,7.2591,1.5356,6.255,32.265
05-09-1995,0.7657,97.66,0.6424,1.3314,1.3415,1.2005,8.3181,7.2926,1.5323,6.236,32.37
04-09-1995,0.7664,97.62,0.6441,1.3355,1.3443,1.1997,8.3186,7.2928,1.5323,6.245,31.95
03-09-1995,0.766233333,97.54,0.644066667,1.335066667,1.344133333,1.198633333,8.3188,7.2939,1.531533333,6.246666667,31.93666667
02-09-1995,0.766066667,97.46,0.644033333,1.334633333,1.343966667,1.197566667,8.319,7.295,1.530766667,6.248333333,31.92333333
01-09-1995,0.7659,97.38,0.644,1.3342,1.3438,1.1965,8.3192,7.2961,1.53,6.25,31.91
31-08-1995,0.7673,97.47,0.6456,1.3282,1.343,1.2035,8.3198,7.3005,1.5387,6.26,31.855
30-08-1995,0.7704,99.09,0.6477,1.328,1.3403,1.212,8.3193,7.3348,1.5382,6.277,31.81
29-08-1995,0.7695,98.21,0.6465,1.3307,1.3412,1.2175,8.3182,7.3343,1.5326,6.2915,31.825
28-08-1995,0.7698,96.75,0.6468,1.334275,1.339,1.2083,8.3165,7.3203,1.5311,6.321,31.83
27-08-1995,0.7701,96.72666667,0.6471,1.33785,1.3409,1.208966667,8.3161,7.3139,1.533,6.319,31.78833333
26-08-1995,0.7704,96.70333333,0.6474,1.341425,1.3428,1.209633333,8.3157,7.3075,1.5349,6.317,31.74666667
